Gene,Log2FoldChange,PValue,FDR
KIAA1147,-0.0371275000000022,0.7639983540835562,0.9297559666532167
CD86,-0.05631777777777813,0.7641549995950739,0.9298890376355009
NFE2L3,0.0605606944444439,0.7642941973556568,0.929909080541613
RNH1,-0.023184444444444452,0.764313368894808,0.929909080541613
C7orf50,-0.03509402777777737,0.7643054403373176,0.929909080541613
FOXD4,0.056896249999999426,0.7643771808300949,0.9299291692524545
SNAPC4,-0.03958777777777556,0.764496262863136,0.9299361911887271
FAM178A,0.024012638888891047,0.7645221015567076,0.9299361911887271
TBPL2,0.010477986111111108,0.76461945730243,0.9299361911887271
SPATA5L1,-0.02410215277777983,0.7646018662182665,0.9299361911887271
SLCO1B3,-0.015877777777777782,0.764564937769357,0.9299361911887271
RASAL3,-0.04776986111110837,0.7646679326889045,0.9299376194892901
TCIRG1,-0.045391180555553134,0.764806419571545,0.9300485067592364
CCDC69,-0.05256486111111336,0.7649188289424521,0.93007014515484
LOC100287718,0.07610388888888897,0.7649136318115498,0.93007014515484
XPNPEP2,0.06306159722222304,0.7650385735292937,0.9301045409963097
RPS18,-0.047142638888889365,0.7652906878060667,0.9301045409963097
SAV1,0.019531250000001776,0.7655621405087631,0.9301045409963097
MOSPD2,0.03103222222221902,0.7653798851318201,0.9301045409963097
KLHL5,-0.024150486111111036,0.7652261075193841,0.9301045409963097
CCDC148,0.048992222222221216,0.7655134078463637,0.9301045409963097
NSMCE1,-0.022714583333332428,0.7654146050611491,0.9301045409963097
CDC5L,0.01657201388889007,0.765550831322958,0.9301045409963097
ODF2,0.02773062500000023,0.7654231968985352,0.9301045409963097
OR4M2,-0.011787847222222217,0.7652992156066732,0.9301045409963097
C1orf151,-0.028573194444444283,0.7652379809558468,0.9301045409963097
C1orf100,0.032050625,0.7651155839261501,0.9301045409963097
MFSD10,0.027427222222224046,0.7654851296960975,0.9301045409963097
TPH2,0.036254652777777785,0.7656523463865446,0.9301566538935591
EHBP1,-0.025119166666664583,0.7658390505868401,0.9303259845858426
SGTA,-0.022355763888890934,0.7659161815598141,0.9303621952095116
FMR1NB,-0.013661944444444449,0.7661154833337126,0.9304740264716035
SPESP1,-0.06634048611111121,0.7661502309523051,0.9304740264716035
SLC16A2,0.026555000000001883,0.7661352270032412,0.9304740264716035
CD300LG,-0.07927763888888917,0.7662275049559872,0.9304878454724723
CCNB2,-0.057831458333332364,0.7662562674567308,0.9304878454724723
PCDHA11,-0.12047888888888814,0.7664236561081058,0.9306336285025855
ZNF556,-0.06925979166666685,0.7664845523186133,0.9306500925508856
TAF11,-0.02262631944444493,0.7669836575536529,0.9307059499711056
SPO11,-0.004680069444444443,0.767494210276721,0.9307059499711056
ACVR1,-0.0231500694444442,0.767543541688245,0.9307059499711056
COMMD3,-0.036199166666666116,0.7674404362158949,0.9307059499711056
C16orf73,-0.039142291666666496,0.7673621646374515,0.9307059499711056
DSE,0.03894194444444565,0.7671221852263034,0.9307059499711056
MLLT10,-0.01922798611111176,0.7671797223537282,0.9307059499711056
SLC26A3,-0.02456326388888891,0.7675979151014608,0.9307059499711056
ENOPH1,-0.026688333333334313,0.767152858721891,0.9307059499711056
LETM2,0.03316743055555538,0.767413526488139,0.9307059499711056
TMEM126B,0.036247708333332795,0.7672303538521834,0.9307059499711056
ATP5EP2,-0.035956527777775804,0.7676193783713874,0.9307059499711056
FOSB,0.1110241666666667,0.7672709692254408,0.9307059499711056
PPP1R9A,-0.07042423611111204,0.7675462907370891,0.9307059499711056
SERPINB4,0.0267415277777778,0.766871139909815,0.9307059499711056
DNAJA4,0.04568715277778068,0.7671429712468315,0.9307059499711056
PASK,-0.04520715277777754,0.767411745209474,0.9307059499711056
DCAKD,0.02432326388888839,0.7673653666219251,0.9307059499711056
NDUFB4,0.029830833333333473,0.767334596127962,0.9307059499711056
CA8,0.07077090277778098,0.7665821403428337,0.9307059499711056
NUTF2,0.0260100000000012,0.7667623752010116,0.9307059499711056
SPDYE5,0.05534229166666682,0.7667548076299614,0.9307059499711056
MYF6,0.035055486111111145,0.7673520024441347,0.9307059499711056
NPY6R,0.04081215277777772,0.7677167013947289,0.930711549218536
IMMP2L,0.04043784722222021,0.7677186771961851,0.930711549218536
LCTL,-0.0698511805555535,0.7678059020760926,0.930759898558144
CLEC2B,0.06775923611111256,0.7678752575349829,0.9307865813636946
DPRXP4,-0.04805680555555547,0.7683281858972566,0.9310475346431125
SNORA50,0.009092708333333338,0.7683406610007405,0.9310475346431125
CCDC137,-0.02152416666666568,0.7681721497548882,0.9310475346431125
CPSF6,0.0199922222222213,0.7683746820744913,0.9310475346431125
C16orf42,-0.01860013888888723,0.7683140869662145,0.9310475346431125
IGSF22,-0.044515347222223056,0.7683143145572552,0.9310475346431125
GNL3L,-0.02200486111111033,0.7686076559384245,0.9311841253419335
NLN,-0.022917569444445007,0.7685454408721244,0.9311841253419335
DSN1,0.03272819444444508,0.768676865217408,0.9311841253419335
LOC92973,0.046046249999999844,0.7686498174619645,0.9311841253419335
RFPL3S,0.06017388888888897,0.7687448778040953,0.9312091372537593
CD300LB,-0.05386736111111068,0.7690641877683737,0.9312411179073727
GTF2B,-0.026719097222219546,0.7688408342993385,0.9312411179073727
PRKCG,0.10145625000000003,0.7690815808277854,0.9312411179073727
RAET1L,-0.030819513888888872,0.7691502173234953,0.9312411179073727
BIRC3,0.09027118055555494,0.7690875014390631,0.9312411179073727
MUC13,0.07198013888888899,0.7691313784939313,0.9312411179073727
DPYSL5,0.06161326388888533,0.7691365411187956,0.9312411179073727
ATP9B,0.026253263888889933,0.7689962687688052,0.9312411179073727
PRSS16,0.09116868055555516,0.769204136241394,0.9312490497263259
ZDHHC21,-0.03251326388888831,0.769447782769671,0.9312543699670164
FBXW8,-0.02827638888888906,0.7693541694903138,0.9312543699670164
SDHD,0.028868472222223218,0.769322739947657,0.9312543699670164
FDPS,-0.022342916666666213,0.7696148255497169,0.9312543699670164
LYZL6,-0.007239375000000003,0.7694699270516028,0.9312543699670164
OR2F1,-0.008185625000000009,0.7695523403885268,0.9312543699670164
ITGAD,0.06641708333333318,0.76959586009516,0.9312543699670164
REC8,-0.06870708333333297,0.7696348424834223,0.9312543699670164
RAD1,-0.018287013888889092,0.7693866638103807,0.9312543699670164
TWISTNB,-0.022987083333333658,0.7696979126019915,0.9312733683152904
RNF20,0.021721527777776473,0.7702365663347099,0.9313519216520326
C3orf31,-0.018093541666665658,0.7701193267056322,0.9313519216520326
OR6B2,-0.016898680555555545,0.7701438563469408,0.9313519216520326
APOC3,-0.005144027777777779,0.7701957977241466,0.9313519216520326
ARL13B,0.024872222222223073,0.769850205730745,0.9313519216520326
C1orf105,-0.03289819444444442,0.7698761162231191,0.9313519216520326
PAPSS2,-0.03861548611111054,0.7700076652703481,0.9313519216520326
QKI,0.03213208333333384,0.7699190248252898,0.9313519216520326
GMPPA,-0.01994159722222122,0.7701582917784668,0.9313519216520326
DNAJC13,-0.020679722222222807,0.7701559688634585,0.9313519216520326
MREG,-0.06080597222222295,0.7703933078798532,0.9314841594660462
MCCD1,-0.013090694444444467,0.7708132636149685,0.9316322861947773
NIF3L1,-0.021802013888891025,0.7707801387260608,0.9316322861947773
CARM1,-0.020030277777776107,0.7709793155498096,0.9316322861947773
C6orf115,-0.03818687500000095,0.7708407708290957,0.9316322861947773
SLC3A1,0.033119305555555645,0.7707375882557136,0.9316322861947773
ZBTB47,-0.03505736111111091,0.7711318511316181,0.9316322861947773
KCNK7,-0.046615833333332635,0.7710563046569976,0.9316322861947773
PNPLA5,0.047717361111111356,0.771091046902344,0.9316322861947773
C12orf56,0.04339812500000001,0.7709062319703555,0.9316322861947773
C20orf3,-0.01747291666666939,0.771064076414759,0.9316322861947773
DDAH2,-0.025984791666669338,0.7710821321097706,0.9316322861947773
TTF2,-0.025357847222221785,0.7707733084309761,0.9316322861947773
GADL1,0.06101138888888885,0.7710621037128598,0.9316322861947773
KIF13B,-0.04315611111111117,0.7714006569655312,0.9317666675641278
LARS2,-0.025122638888888105,0.7715018759259624,0.9317666675641278
PCYT1B,0.0405020138888883,0.7714560852311837,0.9317666675641278
FEM1A,-0.02351229166666613,0.7714233973088634,0.9317666675641278
DSG3,-0.02480736111111112,0.7715953343472748,0.9317666675641278
IL16,-0.04342083333333324,0.7714174461066766,0.9317666675641278
SPANXN3,-0.005120277777777777,0.7716222337035384,0.9317666675641278
CNIH4,-0.028289861111112202,0.771529203652173,0.9317666675641278
PDIK1L,0.021925208333335888,0.7720436473712512,0.9319584743484766
ZNF775,-0.037347013888888725,0.7718887024207332,0.9319584743484766
RNF139,-0.020418541666668233,0.7720988349905124,0.9319584743484766
ANKRD19,-0.03592333333333286,0.7721822283876643,0.9319584743484766
SMARCE1,-0.01899611111111099,0.7720202441279675,0.9319584743484766
COMMD1,-0.03274055555555577,0.7722077083996278,0.9319584743484766
ALG3,-0.02015694444444449,0.7720007162035761,0.9319584743484766
APOC1,0.06181277777778149,0.7721000609598349,0.9319584743484766
C17orf90,-0.026000902777779444,0.772204428941989,0.9319584743484766
LOC100130331,-0.04003215277777761,0.7724768567387176,0.9320544374299243
NTHL1,0.028521805555556057,0.7724349699992584,0.9320544374299243
EP400,0.03417465277777865,0.7724077175333857,0.9320544374299243
CAPN10,0.027286180555556427,0.77239697705939,0.9320544374299243
TRMU,0.02602618055555439,0.7725364734097965,0.9320594746604863
KIAA0100,-0.026434444444443983,0.7726142252881183,0.9320594746604863
CRISPLD2,0.05433895833333313,0.772623258318512,0.9320594746604863
TBC1D9B,-0.027607638888888175,0.7727181043459818,0.9320648211179267
PMPCA,0.01794868055555554,0.7727225086165354,0.9320648211179267
AURKAPS1,0.04617048611111141,0.7728185285915795,0.9321081319785863
FAM106A,-0.05852631944444475,0.7728532380154087,0.9321081319785863
SNAP47,0.015061527777776362,0.7729111841298111,0.9321208367066671
FAM26E,-0.049514861111112474,0.7729917967682951,0.932160873732729
CCDC11,0.05839638888888832,0.773237186261824,0.9321917151832243
ARHGAP33,-0.05277986111111055,0.7732544502140397,0.9321917151832243
SCUBE2,0.07896138888889048,0.7731840122408705,0.9321917151832243
TSG101,-0.018567430555558317,0.7731530365365326,0.9321917151832243
SFTPD,-0.08216444444444493,0.7731146963168491,0.9321917151832243
ALOX5,-0.05658486111111216,0.7734593132330306,0.9322671876746602
PRKAA2,0.04437361111111304,0.7734581657546716,0.9322671876746602
TMEM200B,-0.06399965277777753,0.7733679256456667,0.9322671876746602
PRKRIR,-0.021147430555556568,0.7735530732017705,0.9323230394278327
UBE2N,0.026896111111108567,0.7736841485987096,0.9323667010819315
ATG10,-0.028505486111111367,0.7736582189492865,0.9323667010819315
C14orf43,0.03478611111111185,0.773739036108827,0.9323756941403333
NLGN4Y,-0.1866947222222235,0.7738966554662643,0.9323941810556904
ZNF654,-0.020739097222222114,0.7738769869867667,0.9323941810556904
PRAMEF9,-0.008059722222222222,0.7738544675426116,0.9323941810556904
N4BP2,-0.047565416666667026,0.7739998041182922,0.9324613119042603
CCNK,-0.021757152777777122,0.7740897277479856,0.9325125029120954
SOS2,-0.021728472222219963,0.7741768878983672,0.9325603588065621
MANEA,0.03344437500000019,0.7742761679430241,0.9326007165485296
FBXW11,-0.017898680555555657,0.7744042986760591,0.9326007165485296
CCL21,-0.04311944444444438,0.7743892526453006,0.9326007165485296
AKR1C1,0.09028958333333303,0.7744201946091049,0.9326007165485296
XPO4,-0.026239375000001175,0.7744950101265434,0.9326007165485296
ERG,0.04042715277777997,0.7744506516755719,0.9326007165485296
POLR3H,0.02538166666666619,0.7747282898426326,0.932780170978615
C13orf35,-0.02432958333333335,0.7747389324470907,0.932780170978615
RILPL2,0.030772430555558117,0.7754046457155758,0.9329479263058953
TMEM25,0.02150340277777829,0.7754228579308249,0.9329479263058953
DUSP11,-0.025064097222221804,0.775373081509409,0.9329479263058953
OR10H5,-0.01113666666666667,0.7754477143318735,0.9329479263058953
DMRTC1,-0.10128694444444442,0.7750488368123133,0.9329479263058953
CEACAM5,-0.04017680555555553,0.7751886820300037,0.9329479263058953
C12orf59,0.05471569444444402,0.7754129640010767,0.9329479263058953
TMEM111,-0.02461083333333214,0.775423867643253,0.9329479263058953
MGC16384,-0.05310930555555604,0.7751423452011243,0.9329479263058953
AMD1,0.03170722222222366,0.7752751975151589,0.9329479263058953
C4orf21,-0.04595305555555562,0.775203104628672,0.9329479263058953
ANKRD46,-0.033948194444446855,0.7752489084039972,0.9329479263058953
ACAA1,0.01926472222222131,0.7755248199392111,0.9329835980911082
C11orf71,-0.03815944444444419,0.775708849210448,0.9330337091145555
OR51I1,-0.01130576388888889,0.7756326880644419,0.9330337091145555
PDE8A,-0.029356041666668276,0.7756867252346327,0.9330337091145555
PTPLAD1,-0.02263840277777618,0.7758346564263277,0.9330405912015975
MKNK2,0.0295935416666655,0.77585694735319,0.9330405912015975
APOL5,-0.023555902777777804,0.7758026487582103,0.9330405912015975
STON1,-0.055375763888887874,0.7760210122984407,0.933180812391421
HELQ,-0.01814479166666505,0.776094548631164,0.9332121606170449
RFPL1S,0.07201284722222123,0.7763460282659325,0.9332181653344699
GTF2H2C,0.030826944444443782,0.7762552819976495,0.9332181653344699
FTSJD2,-0.019012291666667736,0.7763721962656029,0.9332181653344699
DDX39,0.026434583333333705,0.7764525939731073,0.9332181653344699
OR9A4,0.017459583333333334,0.7763880261451448,0.9332181653344699
MEOX1,-0.05902722222222245,0.7765267531386874,0.9332181653344699
HTR2A,0.08748784722222203,0.7762013031830254,0.9332181653344699
RTEL1,0.0380824999999998,0.7761651679073441,0.9332181653344699
NR1H4,-0.06817798611111137,0.7765053156329255,0.9332181653344699
MRAP2,-0.08913500000000063,0.7765755696423866,0.9332197860127948
EIF2S3,0.017672638888887704,0.7768138332684916,0.9332779248385813
WDR18,0.030006597222223874,0.7767279070547425,0.9332779248385813
OR6A2,-0.005746249999999998,0.7767985611182588,0.9332779248385813
TRHR,-0.021773125000000004,0.7767413375096844,0.9332779248385813
KLRF1,-0.053112847222222204,0.7769725378126177,0.9332974945558784
ABHD5,0.020580833333331938,0.7769179834242171,0.9332974945558784
SLC38A8,0.04488326388888886,0.776925570941537,0.9332974945558784
KIAA1731,0.02361916666666808,0.7770896493173116,0.9333811403701335
LRRC37B,0.027897638888888743,0.7771461966672815,0.9333920353398958
LOC100129055,-0.03852826388888886,0.7772616179447496,0.9334736352348061
USP50,0.01692631944444445,0.7774805911678181,0.9336795811104578
NIPA2,0.01445923611111155,0.7776006930807542,0.9337667741245803
CMC1,-0.03690826388888624,0.7777210312187011,0.93385424013679
C1orf94,0.07498048611111141,0.7783753546223625,0.9339407925631176
FHL3,-0.025589027777778384,0.7783917361097814,0.9339407925631176
RNASE6,-0.051477430555557646,0.7786006912568412,0.9339407925631176
RGPD5,-0.07297868055555501,0.7782791940302889,0.9339407925631176
RDM1,-0.07233979166666593,0.7785745957719691,0.9339407925631176
RAB27A,-0.03972638888888902,0.7780755252924924,0.9339407925631176
NTM,-0.047875972222222174,0.7779557788701779,0.9339407925631176
POLR3K,-0.025903958333332255,0.7784425774462771,0.9339407925631176
RRM1,0.024374791666664564,0.7785982173415649,0.9339407925631176
POLQ,-0.051063819444443936,0.7780730177833763,0.9339407925631176
MCM3APAS,-0.0337347222222224,0.7778754134194238,0.9339407925631176
TMEM8C,0.011674652777777773,0.7782036073500365,0.9339407925631176
SMTNL2,-0.053732013888888375,0.7780914310713708,0.9339407925631176
C16orf86,0.03716694444444357,0.777955940617243,0.9339407925631176
C16orf7,-0.026589166666665776,0.7783824725411841,0.9339407925631176
SYS1,0.024826736111110748,0.7783660287547528,0.9339407925631176
KLHL7,-0.027179236111111393,0.7785083424339498,0.9339407925631176
WFDC5,-0.020870208333333334,0.7786568856769677,0.9339512154480619
CD5,0.06669604166666643,0.778871737683609,0.9339655643539029
ELOVL3,-0.04426256944444473,0.7789872676701427,0.9339655643539029
PPP2R2C,-0.0986824305555567,0.7788265135852235,0.9339655643539029
OR5AU1,0.0073714583333333375,0.7789138443379068,0.9339655643539029
MPG,-0.03204020833333132,0.7787405420403642,0.9339655643539029
GJA8,0.0181075,0.7787939539587269,0.9339655643539029
NAB1,-0.016831458333331994,0.779001389841063,0.9339655643539029
C19orf10,0.02861729166666649,0.7790541345220271,0.9339718449114612
AKR1D1,-0.028297708333333393,0.7792523123857271,0.934005913960919
C17orf78,0.022519583333333315,0.7793200921981137,0.934005913960919
FIBIN,0.032377152777778306,0.7792004737930214,0.934005913960919
IFNAR1,-0.016456736111114978,0.7792928015848261,0.934005913960919
MKKS,0.022815277777777254,0.7791423005846533,0.934005913960919
SUZ12,-0.019072500000001824,0.779387258994287,0.9340294734427115
EFCAB1,0.12457263888888814,0.7795314233556835,0.9341452994741398
ETF1,0.014602847222221271,0.7796394215973925,0.9342177746452573
IFI27L2,-0.039816597222225525,0.7798217080865869,0.9342740338863521
LIMS3,0.08259875000000028,0.7798401995705625,0.9342740338863521
USP28,0.019542013888887766,0.779793681507674,0.9342740338863521
CST2,-0.02906263888888888,0.7798764582964864,0.9342740338863521
TTC28,-0.040447916666664696,0.7799877101715799,0.934350376673974
COPS3,-0.02450381944444402,0.7801125167809738,0.9343860168096714
